Incident Date,Incident Year,Incident Category,Latitude,Longitude,Types of crime
2023/02/05,2023,Larceny Theft,37.7104261,-122.4131618,Felonies
2023/02/04,2023,Larceny Theft,37.74192301,-122.4353871,Felonies
2023/03/24,2023,Malicious Mischief,37.78164558,-122.4306092,Misdemeanors
2023/03/25,2023,Motor Vehicle Theft,37.71366308,-122.4368943,Felonies
2023/03/23,2023,Larceny Theft,37.7310736,-122.3951916,Felonies
2023/03/26,2023,Other Miscellaneous,37.77164182,-122.4217477,Misdemeanors
2023/03/25,2023,Other Miscellaneous,37.75961421,-122.4423069,Misdemeanors
2023/03/24,2023,Warrant,37.78223057,-122.410292,Misdemeanors
2023/03/19,2023,Larceny Theft,37.78624658,-122.4282415,Felonies
2023/03/24,2023,Motor Vehicle Theft,37.73995396,-122.5034185,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.77739963,-122.4070148,Felonies
2023/03/22,2023,Larceny Theft,37.79687934,-122.4371377,Felonies
2023/03/24,2023,Larceny Theft,37.80349269,-122.4452704,Felonies
2023/03/17,2023,Larceny Theft,37.78799631,-122.3935972,Felonies
2023/03/26,2023,Larceny Theft,37.77655012,-122.4330285,Felonies
2023/03/26,2023,Other Miscellaneous,37.77871943,-122.4147412,Misdemeanors
2023/03/18,2023,Burglary,37.77734948,-122.4230732,Felonies
2023/03/18,2023,Fraud,37.7280586,-122.4070624,Felonies
2023/03/24,2023,Burglary,37.77179714,-122.3929445,Felonies
2023/03/25,2023,Miscellaneous Investigation,37.73152913,-122.3819486,Other
2023/03/25,2023,Larceny Theft,37.72727722,-122.4231222,Felonies
2023/03/16,2023,Burglary,37.78962044,-122.4204934,Felonies
2023/03/24,2023,Malicious Mischief,37.7574849,-122.4114244,Misdemeanors
2023/03/25,2023,Other,37.777774,-122.4931678,Other
2023/03/23,2023,Larceny Theft,37.78624658,-122.4282415,Felonies
2023/03/21,2023,Missing Person,37.71228275,-122.4065286,General Accidents (Not Crimes)
2023/03/23,2023,Fraud,37.77808921,-122.4435069,Felonies
2023/03/18,2023,Fraud,37.7882227,-122.4202104,Felonies
2023/03/20,2023,Larceny Theft,37.76742587,-122.4447315,Felonies
2023/03/25,2023,Robbery,37.79004514,-122.4172048,Violent Crime
2023/03/23,2023,Lost Property,37.78515094,-122.4330834,Misdemeanors
2023/03/23,2023,Lost Property,37.77956415,-122.4319518,Misdemeanors
2023/03/26,2023,Larceny Theft,37.7875325,-122.4369354,Felonies
2023/02/17,2023,Larceny Theft,37.78308744,-122.4612075,Felonies
2023/03/25,2023,Assault,37.78177542,-122.4902311,Violent Crime
2023/03/24,2023,Other Miscellaneous,37.79426363,-122.406305,Misdemeanors
2023/03/23,2023,Larceny Theft,37.77880061,-122.4705676,Felonies
2023/03/24,2023,Miscellaneous Investigation,37.77551415,-122.406296,Other
2023/03/05,2023,Fraud,37.77578731,-122.3933551,Felonies
2023/03/20,2023,Larceny Theft,37.77749384,-122.4162917,Felonies
2023/03/24,2023,Larceny Theft,37.78898629,-122.406865,Felonies
2023/03/19,2023,Malicious Mischief,37.78780521,-122.423498,Misdemeanors
2023/03/25,2023,Larceny Theft,37.74571774,-122.4172399,Felonies
2023/03/11,2023,Larceny Theft,37.78456014,-122.407337,Felonies
2023/03/24,2023,Forgery And Counterfeiting,37.78745384,-122.4149954,Felonies
2023/02/15,2023,Larceny Theft,37.71193347,-122.4056321,Felonies
2023/03/23,2023,Malicious Mischief,37.78572652,-122.4163308,Misdemeanors
2023/03/26,2023,Larceny Theft,37.74615713,-122.3871742,Felonies
2023/03/25,2023,Drug Offense,37.76662452,-122.4206378,Felonies
2023/03/24,2023,Prostitution,37.7555025,-122.417659,Misdemeanors
2023/03/25,2023,Larceny Theft,37.78745384,-122.4149954,Felonies
2023/03/25,2023,Larceny Theft,37.75846589,-122.5079363,Felonies
2023/03/26,2023,Malicious Mischief,37.77832683,-122.3965306,Misdemeanors
2023/03/25,2023,Motor Vehicle Theft,37.75445287,-122.4083428,Felonies
2023/03/19,2023,Burglary,37.78052853,-122.4750836,Felonies
2023/03/26,2023,Larceny Theft,37.78175909,-122.4146831,Felonies
2023/03/25,2023,Robbery,37.78248803,-122.4458205,Violent Crime
2023/02/15,2023,Larceny Theft,37.76360876,-122.4760544,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.76675951,-122.4184027,Felonies
2023/02/16,2023,Malicious Mischief,37.74235573,-122.408157,Misdemeanors
2023/03/24,2023,Larceny Theft,37.78441057,-122.3908567,Felonies
2023/03/26,2023,Malicious Mischief,37.78456014,-122.407337,Misdemeanors
2023/03/25,2023,Larceny Theft,37.76203411,-122.4693918,Felonies
2023/03/20,2023,Larceny Theft,37.77871943,-122.4147412,Felonies
2023/03/24,2023,Malicious Mischief,37.79175692,-122.4259802,Misdemeanors
2023/03/24,2023,Larceny Theft,37.71758459,-122.4832052,Felonies
2023/03/22,2023,Larceny Theft,37.78128639,-122.4221867,Felonies
2023/03/21,2023,Motor Vehicle Theft,37.72127745,-122.4020565,Felonies
2023/03/24,2023,Drug Offense,37.7570354,-122.418901,Felonies
2023/03/25,2023,Drug Offense,37.77352338,-122.4212322,Felonies
2023/03/24,2023,Suspicious Occ,37.77527206,-122.4159082,Misdemeanors
2023/03/25,2023,Other Miscellaneous,37.76188044,-122.4453094,Misdemeanors
2023/03/26,2023,Warrant,37.77885093,-122.4300473,Misdemeanors
2023/03/26,2023,Malicious Mischief,37.74876648,-122.4067578,Misdemeanors
2023/03/25,2023,Larceny Theft,37.74615713,-122.3871742,Felonies
2023/03/26,2023,Larceny Theft,37.80569594,-122.4053572,Felonies
2023/03/25,2023,Other Miscellaneous,37.78245048,-122.4392976,Misdemeanors
2023/03/26,2023,Larceny Theft,37.79141805,-122.4428268,Felonies
2023/03/25,2023,Missing Person,37.78231437,-122.4490794,General Accidents (Not Crimes)
2023/03/18,2023,Larceny Theft,37.75663916,-122.4422196,Felonies
2023/03/20,2023,Larceny Theft,37.7700076,-122.4469338,Felonies
2023/03/25,2023,Other,37.78564171,-122.4179963,Other
2023/03/23,2023,Larceny Theft,37.76917837,-122.4335722,Felonies
2023/03/24,2023,Larceny Theft,37.78962044,-122.4204934,Felonies
2023/03/26,2023,Drug Offense,37.77921168,-122.4109366,Felonies
2023/03/21,2023,Larceny Theft,37.74917218,-122.4159546,Felonies
2023/03/22,2023,Larceny Theft,37.71231964,-122.4560454,Felonies
2023/03/25,2023,Malicious Mischief,37.79855245,-122.4239821,Misdemeanors
2023/03/26,2023,Assault,37.77832683,-122.3965306,Violent Crime
2023/03/25,2023,Larceny Theft,37.78400661,-122.4048648,Felonies
2023/03/26,2023,Assault,37.7196588,-122.468951,Violent Crime
2023/03/26,2023,Weapons Offense,37.73795539,-122.3895874,Violent Crime
2023/03/25,2023,Motor Vehicle Theft,37.7570354,-122.418901,Felonies
2023/03/25,2023,Disorderly Conduct,37.76560584,-122.4104867,Misdemeanors
2023/03/24,2023,Motor Vehicle Theft,37.74588165,-122.4176405,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.78219954,-122.3947296,Felonies
2023/03/25,2023,Larceny Theft,37.78363996,-122.4903645,Felonies
2023/03/23,2023,Larceny Theft,37.74276728,-122.4821216,Felonies
2023/03/25,2023,Missing Person,37.76257883,-122.4216625,General Accidents (Not Crimes)
2023/03/06,2023,Lost Property,37.78556385,-122.4297826,Misdemeanors
2023/02/09,2023,Larceny Theft,37.73841787,-122.4152249,Felonies
2023/03/25,2023,Malicious Mischief,37.78827973,-122.4235941,Misdemeanors
2023/03/17,2023,Lost Property,37.78207307,-122.4122207,Misdemeanors
2023/02/15,2023,Larceny Theft,37.72468255,-122.4347984,Felonies
2023/03/23,2023,Larceny Theft,37.79636664,-122.4336579,Felonies
2023/03/25,2023,Missing Person,37.78231437,-122.4490794,General Accidents (Not Crimes)
2023/03/18,2023,Larceny Theft,37.78400661,-122.4048648,Felonies
2023/03/25,2023,Assault,37.79078805,-122.4190362,Violent Crime
2023/03/25,2023,Missing Person,37.75556828,-122.4165666,General Accidents (Not Crimes)
2023/03/25,2023,Larceny Theft,37.78245048,-122.4392976,Felonies
2023/03/01,2023,Motor Vehicle Theft,37.77625367,-122.4279137,Felonies
2023/03/25,2023,Larceny Theft,37.78953374,-122.4289053,Felonies
2023/03/26,2023,Other Offenses,37.77935458,-122.4335959,Other
2023/03/25,2023,Assault,37.73078043,-122.4322205,Violent Crime
2023/03/25,2023,Larceny Theft,37.78400661,-122.4048648,Felonies
2023/03/25,2023,Prostitution,37.75716664,-122.4167196,Misdemeanors
2023/03/25,2023,Malicious Mischief,37.78506174,-122.4264301,Misdemeanors
2023/03/23,2023,Motor Vehicle Theft,37.7489843,-122.4611852,Felonies
2023/03/26,2023,Other Miscellaneous,37.78175433,-122.4096933,Misdemeanors
2023/03/03,2023,Larceny Theft,37.79036966,-122.422329,Felonies
2023/03/25,2023,Assault,37.7901595,-122.4087861,Violent Crime
2023/03/25,2023,Assault,37.76176644,-122.388684,Violent Crime
2023/02/08,2023,Malicious Mischief,37.76149116,-122.4250249,Misdemeanors
2023/03/26,2023,Larceny Theft,37.80727587,-122.4156164,Felonies
2023/03/22,2023,Larceny Theft,37.74110763,-122.3884759,Felonies
2023/03/25,2023,Burglary,37.73002139,-122.428328,Felonies
2023/03/25,2023,Malicious Mischief,37.75982961,-122.4259203,Misdemeanors
2023/03/16,2023,Larceny Theft,37.78685177,-122.3939209,Felonies
2023/03/11,2023,Larceny Theft,37.78061497,-122.4161381,Felonies
2023/03/22,2023,Larceny Theft,37.78354278,-122.4925102,Felonies
2023/03/25,2023,Burglary,37.76472287,-122.403527,Felonies
2023/03/26,2023,Other Miscellaneous,37.74894167,-122.4596257,Misdemeanors
2023/03/24,2023,Weapons Carrying Etc,37.78061497,-122.4161381,Felonies
2023/03/26,2023,Burglary,37.80083451,-122.4060239,Felonies
2023/03/15,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/25,2023,Larceny Theft,37.75722892,-122.4469424,Felonies
2023/03/26,2023,Other Miscellaneous,37.73716953,-122.3898645,Misdemeanors
2023/03/25,2023,Drug Offense,37.7831014,-122.4191817,Felonies
2023/03/23,2023,Larceny Theft,37.78154662,-122.4028494,Felonies
2023/03/24,2023,Other Offenses,37.73310384,-122.4409031,Other
2023/03/24,2023,Larceny Theft,37.79330748,-122.4279832,Felonies
2023/03/25,2023,Missing Person,37.76675951,-122.4184027,General Accidents (Not Crimes)
2023/03/22,2023,Larceny Theft,37.77520593,-122.436129,Felonies
2023/03/17,2023,Larceny Theft,37.78622378,-122.3896366,Felonies
2023/03/24,2023,Suspicious Occ,37.72598567,-122.3868001,Misdemeanors
2023/03/26,2023,Malicious Mischief,37.78258503,-122.4156939,Misdemeanors
2023/03/25,2023,Malicious Mischief,37.7697347,-122.4245811,Misdemeanors
2023/03/22,2023,Miscellaneous Investigation,37.74341262,-122.4677477,Other
2023/03/24,2023,Larceny Theft,37.79426363,-122.406305,Felonies
2023/03/25,2023,Assault,37.78112651,-122.5041604,Violent Crime
2023/03/23,2023,Other,37.78061497,-122.4161381,Other
2023/03/26,2023,Disorderly Conduct,37.7196588,-122.468951,Misdemeanors
2023/03/26,2023,Malicious Mischief,37.78748416,-122.4335533,Misdemeanors
2023/03/11,2023,Larceny Theft,37.75469184,-122.3995796,Felonies
2023/03/07,2023,Suspicious Occ,37.78982993,-122.4188427,Misdemeanors
2023/03/25,2023,Other Miscellaneous,37.77737199,-122.3997626,Misdemeanors
2023/03/13,2023,Fraud,37.75204546,-122.4838442,Felonies
2023/03/25,2023,Burglary,37.7406509,-122.4650361,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.71201631,-122.4007892,Felonies
2023/03/24,2023,Motor Vehicle Theft,37.71447895,-122.4088955,Felonies
2023/03/14,2023,Larceny Theft,37.77654089,-122.4175015,Felonies
2023/03/25,2023,Other Miscellaneous,37.78404444,-122.4037118,Misdemeanors
2023/03/11,2023,Larceny Theft,37.80707251,-122.4172606,Felonies
2023/03/25,2023,Malicious Mischief,37.80561848,-122.4136042,Misdemeanors
2023/03/21,2023,Larceny Theft,37.76979785,-122.4485788,Felonies
2023/02/11,2023,Larceny Theft,37.72532256,-122.4255475,Felonies
2023/03/26,2023,Other Miscellaneous,37.73716953,-122.3898645,Misdemeanors
2023/03/25,2023,Offences Against The Family And Children,37.80561848,-122.4136042,Violent Crime
2023/03/25,2023,Missing Person,37.80707251,-122.4172606,General Accidents (Not Crimes)
2023/03/26,2023,Malicious Mischief,37.71876884,-122.4727963,Misdemeanors
2023/03/19,2023,Larceny Theft,37.73686374,-122.3976657,Felonies
2023/03/26,2023,Warrant,37.75683373,-122.406699,Misdemeanors
2023/03/22,2023,Larceny Theft,37.72696476,-122.4018751,Felonies
2023/03/14,2023,Malicious Mischief,37.77548653,-122.4226931,Misdemeanors
2023/03/25,2023,Malicious Mischief,37.80561848,-122.4136042,Misdemeanors
2023/03/16,2023,Malicious Mischief,37.78916509,-122.4204012,Misdemeanors
2023/03/20,2023,Malicious Mischief,37.79397724,-122.429804,Misdemeanors
2023/03/26,2023,Larceny Theft,37.76499627,-122.4205806,Felonies
2023/03/25,2023,Larceny Theft,37.7350381,-122.3927759,Felonies
2023/03/24,2023,Malicious Mischief,37.74085246,-122.4830624,Misdemeanors
2023/03/25,2023,Burglary,37.7905018,-122.435849,Felonies
2023/03/25,2023,Other Miscellaneous,37.78558247,-122.4146172,Misdemeanors
2023/03/25,2023,Larceny Theft,37.78372378,-122.4142416,Felonies
2023/03/24,2023,Assault,37.75368475,-122.3985932,Violent Crime
2023/03/26,2023,Drug Offense,37.78000587,-122.4119334,Felonies
2023/03/25,2023,Malicious Mischief,37.79855245,-122.4239821,Misdemeanors
2023/03/23,2023,Larceny Theft,37.77562609,-122.4328297,Felonies
2023/03/20,2023,Other Offenses,37.73930154,-122.4019574,Other
2023/03/25,2023,Motor Vehicle Theft,37.73097337,-122.4879529,Felonies
2023/02/08,2023,Larceny Theft,37.7422363,-122.4242333,Felonies
2023/03/20,2023,Fraud,37.73937137,-122.4743646,Felonies
2023/03/25,2023,Larceny Theft,37.75863257,-122.4190526,Felonies
2023/03/25,2023,Suspicious Occ,37.80696291,-122.4104976,Misdemeanors
2023/03/25,2023,Assault,37.77737199,-122.3997626,Violent Crime
2023/03/24,2023,Assault,37.78616616,-122.4213734,Violent Crime
2023/03/24,2023,Larceny Theft,37.80292683,-122.4197973,Felonies
2023/03/21,2023,Larceny Theft,37.72127745,-122.4020565,Felonies
2023/03/22,2023,Malicious Mischief,37.72372267,-122.4370199,Misdemeanors
2023/03/20,2023,Larceny Theft,37.7299959,-122.4963789,Felonies
2023/02/06,2023,Larceny Theft,37.71144776,-122.4079271,Felonies
2023/03/18,2023,Fraud,37.7767177,-122.4153206,Felonies
2023/03/25,2023,Larceny Theft,37.77646431,-122.4262633,Felonies
2023/03/19,2023,Malicious Mischief,37.75248537,-122.3936195,Misdemeanors
2023/03/18,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/21,2023,Malicious Mischief,37.7730393,-122.4306291,Misdemeanors
2023/03/25,2023,Other Miscellaneous,37.78404444,-122.4037118,Misdemeanors
2023/03/22,2023,Larceny Theft,37.79978814,-122.4292902,Felonies
2023/03/06,2023,Malicious Mischief,37.71116977,-122.3908359,Misdemeanors
2023/03/22,2023,Larceny Theft,37.78456014,-122.407337,Felonies
2023/03/24,2023,Larceny Theft,37.72928367,-122.4282684,Felonies
2023/03/25,2023,Assault,37.75863257,-122.4190526,Violent Crime
2023/03/26,2023,Disorderly Conduct,37.72989686,-122.4442913,Misdemeanors
2023/03/25,2023,Vandalism,37.72978555,-122.3918524,Misdemeanors
2023/03/26,2023,Larceny Theft,37.78528292,-122.4094975,Felonies
2023/03/24,2023,Assault,37.73314373,-122.4043448,Violent Crime
2023/03/23,2023,Other Miscellaneous,37.74510911,-122.4714886,Misdemeanors
2023/03/26,2023,Suspicious Occ,37.73671972,-122.38657,Misdemeanors
2023/03/23,2023,Motor Vehicle Theft,37.77004977,-122.4070015,Felonies
2023/03/11,2023,Embezzlement,37.78795027,-122.4336471,Felonies
2023/03/23,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/25,2023,Burglary,37.78300408,-122.4124117,Felonies
2023/03/17,2023,Lost Property,37.7882227,-122.4202104,Misdemeanors
2023/03/20,2023,Larceny Theft,37.80448098,-122.4150523,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.76042745,-122.410962,Felonies
2023/03/24,2023,Disorderly Conduct,37.73322326,-122.3912445,Misdemeanors
2023/03/25,2023,Motor Vehicle Theft,37.7964813,-122.4252499,Felonies
2023/03/21,2023,Malicious Mischief,37.77646431,-122.4262633,Misdemeanors
2023/03/16,2023,Larceny Theft,37.78400661,-122.4048648,Felonies
2023/03/24,2023,Suspicious Occ,37.75370309,-122.4208121,Misdemeanors
2023/03/12,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/18,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.72822991,-122.4115046,Felonies
2023/03/24,2023,Larceny Theft,37.77562609,-122.4328297,Felonies
2023/03/24,2023,Missing Person,37.76257883,-122.4216625,General Accidents (Not Crimes)
2023/03/18,2023,Larceny Theft,37.78179877,-122.3983411,Felonies
2023/03/24,2023,Lost Property,37.76403273,-122.5094022,Misdemeanors
2023/03/24,2023,Fraud,37.79713219,-122.4118881,Felonies
2023/03/26,2023,Burglary,37.79813458,-122.427269,Felonies
2023/03/25,2023,Weapons Offense,37.78321431,-122.4107648,Violent Crime
2023/03/26,2023,Assault,37.7666736,-122.4198252,Violent Crime
2023/03/24,2023,Assault,37.75368475,-122.3985932,Violent Crime
2023/03/18,2023,Larceny Theft,37.78630396,-122.431552,Felonies
2023/02/10,2023,Malicious Mischief,37.73385029,-122.4457822,Misdemeanors
2023/03/24,2023,Prostitution,37.7555025,-122.417659,Misdemeanors
2023/03/24,2023,Drug Offense,37.7570354,-122.418901,Felonies
2023/03/25,2023,Malicious Mischief,37.75390205,-122.4175059,Misdemeanors
2023/03/25,2023,Other Miscellaneous,37.78558247,-122.4146172,Misdemeanors
2023/03/18,2023,Larceny Theft,37.74636178,-122.3910568,Felonies
2023/03/20,2023,Larceny Theft,37.73835882,-122.3869617,Felonies
2023/03/25,2023,Larceny Theft,37.78444884,-122.4160717,Felonies
2023/03/08,2023,Fraud,37.78099378,-122.4131481,Felonies
2023/03/26,2023,Suspicious Occ,37.76010129,-122.4214252,Misdemeanors
2023/03/26,2023,Larceny Theft,37.74604407,-122.4150166,Felonies
2023/03/26,2023,Larceny Theft,37.77062985,-122.4124799,Felonies
2023/03/16,2023,Larceny Theft,37.7858929,-122.4197387,Felonies
2023/03/25,2023,Drug Offense,37.78117722,-122.4116999,Felonies
2023/03/23,2023,Larceny Theft,37.77709097,-122.4213304,Felonies
2023/03/24,2023,Larceny Theft,37.72136663,-122.4736685,Felonies
2023/03/19,2023,Motor Vehicle Theft,37.73398838,-122.3857555,Felonies
2023/03/16,2023,Larceny Theft,37.76544761,-122.4131052,Felonies
2023/01/17,2023,Fraud,37.78300408,-122.4124117,Felonies
2023/03/24,2023,Larceny Theft,37.77985107,-122.5094329,Felonies
2023/03/22,2023,Larceny Theft,37.75948353,-122.4458639,Felonies
2023/03/24,2023,Lost Property,37.78372378,-122.4142416,Misdemeanors
2023/03/24,2023,Motor Vehicle Theft,37.77189718,-122.3912842,Felonies
2023/03/24,2023,Larceny Theft,37.78933265,-122.3970348,Felonies
2023/03/23,2023,Malicious Mischief,37.74510911,-122.4714886,Misdemeanors
2023/02/02,2023,Larceny Theft,37.79149585,-122.4208732,Felonies
2023/03/20,2023,Larceny Theft,37.78494401,-122.43473,Felonies
2023/03/25,2023,Malicious Mischief,37.75178695,-122.4052077,Misdemeanors
2023/03/23,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/23,2023,Assault,37.72237513,-122.4405413,Violent Crime
2023/03/24,2023,Malicious Mischief,37.75370309,-122.4208121,Misdemeanors
2023/03/26,2023,Disorderly Conduct,37.74604407,-122.4150166,Misdemeanors
2023/03/22,2023,Motor Vehicle Theft,37.7738563,-122.4052858,Felonies
2023/03/26,2023,Other Miscellaneous,37.7900698,-122.390971,Misdemeanors
2023/03/25,2023,Warrant,37.71930936,-122.4388635,Misdemeanors
2023/03/02,2023,Other,37.78412674,-122.4518754,Other
2023/03/24,2023,Larceny Theft,37.79081288,-122.4089198,Felonies
2023/03/20,2023,Other Offenses,37.73930154,-122.4019574,Other
2023/03/25,2023,Disorderly Conduct,37.75204681,-122.4215952,Misdemeanors
2023/03/18,2023,Larceny Theft,37.74636178,-122.3910568,Felonies
2023/03/25,2023,Other Miscellaneous,37.80707251,-122.4172606,Misdemeanors
2023/03/24,2023,Larceny Theft,37.77520593,-122.436129,Felonies
2023/03/24,2023,Larceny Theft,37.80549665,-122.4220068,Felonies
2023/03/26,2023,Warrant,37.77886069,-122.4082716,Misdemeanors
2023/03/25,2023,Motor Vehicle Theft,37.71717371,-122.3974542,Felonies
2023/03/23,2023,Malicious Mischief,37.78728003,-122.4200196,Misdemeanors
2023/03/23,2023,Larceny Theft,37.73127783,-122.4980016,Felonies
2023/03/26,2023,Larceny Theft,37.80727587,-122.4156164,Felonies
2023/03/24,2023,Malicious Mischief,37.76410227,-122.4353173,Misdemeanors
2023/03/25,2023,Assault,37.76444075,-122.4297706,Violent Crime
2023/03/24,2023,Motor Vehicle Theft,37.78711246,-122.44025,Felonies
2023/02/07,2023,Larceny Theft,37.73393256,-122.4303685,Felonies
2023/03/25,2023,Larceny Theft,37.78223057,-122.410292,Felonies
2023/03/22,2023,Motor Vehicle Theft,37.75424219,-122.4764235,Felonies
2023/03/18,2023,Larceny Theft,37.78331089,-122.4175288,Felonies
2023/03/25,2023,Assault,37.78165426,-122.4155052,Violent Crime
2023/03/26,2023,Motor Vehicle Theft,37.73306988,-122.3776486,Felonies
2023/03/26,2023,Motor Vehicle Theft,37.72548241,-122.4628155,Felonies
2023/03/24,2023,Other Miscellaneous,37.79008145,-122.439136,Misdemeanors
2023/03/23,2023,Burglary,37.80090821,-122.4430346,Felonies
2023/01/27,2023,Larceny Theft,37.71464739,-122.4472673,Felonies
2023/03/21,2023,Motor Vehicle Theft,37.7161345,-122.4021212,Felonies
2023/03/25,2023,Warrant,37.76662452,-122.4206378,Misdemeanors
2023/03/18,2023,Motor Vehicle Theft,37.77804533,-122.4124133,Felonies
2023/03/24,2023,Robbery,37.78223057,-122.410292,Violent Crime
2023/03/26,2023,Disorderly Conduct,37.7267983,-122.3832483,Misdemeanors
2023/03/07,2023,Lost Property,37.78673057,-122.4045833,Misdemeanors
2023/03/25,2023,Malicious Mischief,37.78300408,-122.4124117,Misdemeanors
2023/03/26,2023,Warrant,37.75683373,-122.406699,Misdemeanors
2023/03/25,2023,Assault,37.78223057,-122.410292,Violent Crime
2023/02/16,2023,Larceny Theft,37.71330425,-122.4101504,Felonies
2023/03/16,2023,Larceny Theft,37.78665887,-122.4097751,Felonies
2023/03/18,2023,Larceny Theft,37.78827973,-122.4235941,Felonies
2023/03/26,2023,Drug Offense,37.77921168,-122.4109366,Felonies
2023/03/25,2023,Assault,37.72791331,-122.3935289,Violent Crime
2023/03/22,2023,Larceny Theft,37.79397724,-122.429804,Felonies
2023/03/24,2023,Other Miscellaneous,37.79761658,-122.423793,Misdemeanors
2023/03/11,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/07,2023,Larceny Theft,37.78456014,-122.407337,Felonies
2023/03/26,2023,Larceny Theft,37.74615713,-122.3871742,Felonies
2023/03/25,2023,Larceny Theft,37.78245048,-122.4392976,Felonies
2023/03/24,2023,Larceny Theft,37.75242395,-122.4752764,Felonies
2023/03/22,2023,Larceny Theft,37.72120584,-122.4830228,Felonies
2023/03/24,2023,Drug Offense,37.79426363,-122.406305,Felonies
2023/03/24,2023,Motor Vehicle Theft,37.74085246,-122.4830624,Felonies
2023/03/23,2023,Burglary,37.80256182,-122.445082,Felonies
2023/03/23,2023,Larceny Theft,37.77091785,-122.4285202,Felonies
2023/03/03,2023,Malicious Mischief,37.77499195,-122.4377987,Misdemeanors
2023/03/25,2023,Other Miscellaneous,37.76188044,-122.4453094,Misdemeanors
2023/03/26,2023,Malicious Mischief,37.74604407,-122.4150166,Misdemeanors
2023/03/26,2023,Robbery,37.80561848,-122.4136042,Violent Crime
2023/03/18,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/26,2023,Malicious Mischief,37.74876648,-122.4067578,Misdemeanors
2023/03/24,2023,Assault,37.77139603,-122.5098948,Violent Crime
2023/03/16,2023,Lost Property,37.78445273,-122.4084932,Misdemeanors
2023/03/26,2023,Arson,37.78069905,-122.4039209,Felonies
2023/03/11,2023,Larceny Theft,37.78162121,-122.4382715,Felonies
2023/03/23,2023,Larceny Theft,37.73411708,-122.4872882,Felonies
2023/02/14,2023,Malicious Mischief,37.7396684,-122.4276522,Misdemeanors
2023/03/25,2023,Warrant,37.77352338,-122.4212322,Misdemeanors
2023/03/24,2023,Robbery,37.78952932,-122.4137284,Violent Crime
2023/02/17,2023,Motor Vehicle Theft,37.78486624,-122.4127821,Felonies
2023/03/26,2023,Malicious Mischief,37.71161058,-122.4048034,Misdemeanors
2023/03/25,2023,Disorderly Conduct,37.78321431,-122.4107648,Misdemeanors
2023/03/25,2023,Drug Offense,37.7831014,-122.4191817,Felonies
2023/03/22,2023,Missing Person,37.76919855,-122.4177829,General Accidents (Not Crimes)
2023/03/25,2023,Motor Vehicle Theft,37.78506174,-122.4264301,Felonies
2023/03/24,2023,Malicious Mischief,37.728835,-122.4040997,Misdemeanors
2023/03/24,2023,Fraud,37.78393258,-122.4125953,Felonies
2023/03/25,2023,Burglary,37.77742986,-122.4597248,Felonies
2023/03/24,2023,Burglary,37.79782495,-122.4221478,Felonies
2023/03/14,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/03/24,2023,Other Miscellaneous,37.73322326,-122.3912445,Misdemeanors
2023/03/24,2023,Larceny Theft,37.78275092,-122.4687045,Felonies
2023/03/23,2023,Motor Vehicle Theft,37.78142837,-122.432329,Felonies
2023/02/06,2023,Larceny Theft,37.73998456,-122.420275,Felonies
2023/03/25,2023,Larceny Theft,37.74052185,-122.4905618,Felonies
2023/03/26,2023,Drug Offense,37.78000587,-122.4119334,Felonies
2023/03/26,2023,Other Miscellaneous,37.78922561,-122.408595,Misdemeanors
2023/03/26,2023,Miscellaneous Investigation,37.78049626,-122.4321404,Other
2023/02/01,2023,Larceny Theft,37.73721374,-122.4277073,Felonies
2023/03/25,2023,Assault,37.77555816,-122.4186586,Violent Crime
2023/03/20,2023,Larceny Theft,37.77999174,-122.4134874,Felonies
2023/03/24,2023,Other Miscellaneous,37.77110995,-122.3895266,Misdemeanors
2023/03/26,2023,Robbery,37.79057826,-122.4206874,Violent Crime
2023/03/26,2023,Larceny Theft,37.78537265,-122.4313664,Felonies
2023/03/23,2023,Larceny Theft,37.78486624,-122.4127821,Felonies
2023/03/26,2023,Suspicious Occ,37.71992743,-122.389459,Misdemeanors
2023/03/22,2023,Larceny Theft,37.77749037,-122.4332187,Felonies
2023/03/26,2023,Burglary,37.7900698,-122.390971,Felonies
2023/03/25,2023,Missing Person,37.80578627,-122.4422098,General Accidents (Not Crimes)
2023/03/13,2023,Larceny Theft,37.76881994,-122.3893077,Felonies
2023/03/25,2023,Motor Vehicle Theft,37.72517548,-122.4344257,Felonies
2023/03/24,2023,Other Miscellaneous,37.78569713,-122.4862238,Misdemeanors
2023/02/11,2023,Larceny Theft,37.73227051,-122.4951734,Felonies
